mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_max_iter,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
374.1959481239319,66.69619961967184,0.12799270153045655,0.018793640763224817,relu,"(50, 100, 150, 150, 100, 50)",1000,"{'activation': 'relu', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1000}",0.025905887333822153,0.13755961878174972,0.11377590855244701,0.1637236727757202,0.2951199213589055,0.05848329731649693,0.1672879873426273,-0.14870533573600753,0.10312715727478627,0.21580719565222994,0.11320853106527776,0.11358037460262216,38,-0.6160670289540838,-0.7097845171463543,-1.6409641142620246,-1.0576364699637877,-0.6891162265983619,-1.0201005978003006,-1.2798318416392853,-0.6990187409993506,-0.30991378630094174,-0.6247429475279378,-0.8647176271192428,0.36684580920217263,37
401.3690458536148,96.77811680689015,0.124395751953125,0.01858495078103486,relu,"(50, 100, 150, 150, 100, 50)",1500,"{'activation': 'relu', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1500}",-0.07780460366550934,0.17198891948732586,0.15696856309629748,0.2204652324100631,0.12016422889828582,0.18511314784922672,0.20289046810831346,0.2251978633665943,0.24836708559883014,0.16692562326843674,0.16202765284178647,0.08745484690158202,32,-0.6816588575366916,-0.6814493590192793,-1.5609870556487744,-0.9858755688378472,-0.8601592313074707,-0.8829015594193284,-1.2251128177358512,-0.4714883767176646,-0.25972623020078156,-0.6636854339184507,-0.8273044490342139,0.35268464389894516,33
254.39272432327272,100.92524414991391,0.24348807334899902,0.004784103391842198,tanh,"(50, 100, 200, 400, 200, 100, 50)",500,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 500}",0.25913982626096077,0.11582184201426382,0.24996410297117622,0.33412320257030936,0.41299647166642584,0.17439327887446732,0.32092241357247875,0.40591042289000223,0.297473849797788,0.32158600641893853,0.28923314170368114,0.08875372241307676,12,-0.46855793518406286,-0.7276746087083363,-1.3887931994968394,-0.8421326331236169,-0.5738758530741858,-0.8945161645753762,-1.0437043117463674,-0.3615198217619368,-0.2427574220254298,-0.5404721334398673,-0.708400408313602,0.32699061772792043,13
220.83238785266877,62.23467936562771,0.24469704627990724,0.00976959110829819,tanh,"(50, 100, 200, 400, 200, 100, 50)",1000,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 1000}",0.22706826119713885,0.17353046572339592,0.22080357978997522,0.3189023821710769,0.36251187289671705,0.21422718110956707,0.3068042350799791,0.42513417317205915,0.32058765254219446,0.35477280737193573,0.29243426110540394,0.0760026526439099,10,-0.48884163626166866,-0.6801806734676099,-1.4427878635499196,-0.8613823646213729,-0.6232314204390397,-0.8513575170793438,-1.0654031633373104,-0.34982164181847963,-0.23477046358150377,-0.5140332019278105,-0.711180994608406,0.3402172291882931,14
169.32072982788085,39.83073309775635,0.24499166011810303,0.004073362688476975,tanh,"(50, 100, 200, 400, 200, 100, 50)",1500,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 1500}",0.2008811952366496,0.14812358271447756,0.25559157479097006,0.33844404954339713,0.4195676877798957,0.2040925017564159,0.35436622525643513,0.3713568270324993,0.2830098815963866,0.2739922155344511,0.2849425741241578,0.08159718646455041,14,-0.5054036785874824,-0.7010904228037967,-1.378373172102618,-0.8366680693292088,-0.5674515948358104,-0.8623380896355157,-0.9923030416213897,-0.3825466337056945,-0.2477554361659986,-0.5783886828348,-0.7052318821622315,0.3107922801765134,11
333.17833721637726,56.34994100381155,0.04300682544708252,0.0012802458329465663,tanh,"(50, 100, 50)",500,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 500}",-0.6362361133995564,-0.022804943514017184,-0.05597481349746736,0.08638604151239304,0.1626818496921031,0.1377706600149724,0.14313483193434962,-0.01949236421318923,0.11642833764212257,0.18180867365209263,0.009370215982380314,0.22977332283319662,45,-1.0348395580488374,-0.8417638236529715,-1.9552806014148247,-1.1554451686701064,-0.8185924693954861,-0.934195498234677,-1.3169538921173718,-0.620389099554538,-0.3053175726867718,-0.6518285529150278,-0.9634606236690612,0.4283964999211351,46
388.3910761356354,73.87921152083567,0.04749886989593506,0.002334317699609269,tanh,"(50, 100, 50)",1000,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 1000}",-0.8087300421491306,0.07902861042445386,0.04898634263275947,0.1493184143776004,0.020607688345263275,0.027038058933765985,0.17856374558610033,-0.3191285585828467,0.1397571958182472,0.1441650258943673,-0.034039351871941945,0.2913070696504221,48,-1.1439335570942721,-0.7579552712178281,-1.7609307837295212,-1.0758547623452934,-0.9574893015392016,-1.0541704198021518,-1.262501631171238,-0.8027259520354341,-0.29725630198816105,-0.6818181209466101,-0.9794636101869714,0.3697984386943185,48
391.1886095762253,71.39660191467485,0.04447824954986572,0.0014310417426299197,tanh,"(50, 100, 50)",1500,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 1500}",-0.8669844227567689,0.1942714317965405,0.11232162751046115,0.025443105390370313,0.151481224459187,0.15038936947059867,-0.018727059043079697,-0.051897046609863606,0.1015481368690414,0.06481287329948149,-0.013734075961403169,0.29392191009791874,47,-1.1807766123163985,-0.6631109525802592,-1.6436569128724214,-1.2325195395820054,-0.8295426052128151,-0.920523565466555,-1.5657265756766958,-0.6401082386468046,-0.31045941570265706,-0.7450356070418159,-0.9731460025098428,0.4040713457133615,47
71.80256543159484,20.954732422684277,0.012890815734863281,0.0012164082633660488,tanh,"(25, 11, 7, 5, 3)",500,"{'activation': 'tanh', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 500}",-0.4146828905007762,0.11880015504511987,0.10618455236768098,0.21372987144243116,0.22890243961603118,0.12929588410658732,0.29040215222979915,0.28398958236460514,0.24215553346120955,0.3139363800325643,0.15127136601652524,0.20136864958834122,34,-0.8947179476093039,-0.7252234706093401,-1.6550205399426159,-0.9943937621261617,-0.753852828661888,-0.9433776231462445,-1.0906122483292227,-0.43571200124810566,-0.26187262771676195,-0.5465663619377759,-0.830134941132742,0.36986329062381096,34
58.2917718410492,18.481747679056543,0.011762690544128419,0.0006305203340964423,tanh,"(25, 11, 7, 5, 3)",1000,"{'activation': 'tanh', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 1000}",0.20003198851474002,0.09802356704341708,0.20885435943426778,0.375880586646662,0.3516180652373776,0.13521187496762577,0.26975945393083633,0.28985693230254184,0.2312553661745439,0.25995954489440043,0.24204517391464128,0.08272354038155716,24,-0.5059407604313535,-0.7423225081821244,-1.4649134658511358,-0.789322179387562,-0.633881600313558,-0.936967852829132,-1.1223389223519213,-0.4321415576895831,-0.2656391729327589,-0.5895680917362187,-0.7483036111705348,0.334768144775723,24
60.336750340461734,21.200439929716666,0.011489248275756836,0.0006583357916051382,tanh,"(25, 11, 7, 5, 3)",1500,"{'activation': 'tanh', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 1500}",0.22428446955227443,0.18313364790804376,0.17676084528287073,0.2959798367991143,0.32622508021592633,0.2624333029631454,0.28935122898522336,0.2034925337075788,0.28443434393098166,0.30464135892402244,0.2550736648269181,0.051186728400430134,21,-0.4906022487379978,-0.6722772981405287,-1.5243389605214301,-0.890372447421224,-0.6587066997173973,-0.7991278608445571,-1.092227458643332,-0.48469666585780297,-0.24726321419814856,-0.55397142718766,-0.7413584281270078,0.34370212058954525,21
133.51733341217042,36.3714019164216,0.138206148147583,0.006930397439246102,tanh,"(50, 100, 150, 150, 100, 50)",500,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 500}",-2.92390450582427,0.17956998179952988,0.24907876896725678,0.38750744320736585,0.36295553418981197,0.17130742605103377,0.3513877783658206,0.4521871008930969,0.31744748692069535,0.3153267258820551,-0.013713625954760356,0.9737051865884258,46,-2.4816782684232686,-0.6752101791641764,-1.3904325154933102,-0.7746177244970911,-0.6227976811329513,-0.8978595787717853,-0.9968807480928928,-0.33335919240904094,-0.23585554562547978,-0.5454587149926899,-0.8954150148602686,0.6150099125174844,41
260.0315588474274,260.0242137105803,0.13058860301971437,0.004691711116895457,tanh,"(50, 100, 150, 150, 100, 50)",1000,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1000}",0.2974268325940853,0.023143416255305027,0.23764897965982945,0.3560984420282106,0.4262374379919134,0.1501050854409377,0.39940663792504927,0.46112372277989777,0.2345770403215569,0.2829514792007547,0.28687190741975405,0.12680107709430366,13,-0.4443432705715917,-0.8039485322278799,-1.4115963207521227,-0.8143406056199728,-0.5609310061034404,-0.9208315773242052,-0.9230784436599525,-0.32792101258540823,-0.264491370744178,-0.5712511054947199,-0.7042733245083471,0.3252666175513641,9
213.45384533405303,116.28310161416717,0.13160150051116942,0.009152404508283453,tanh,"(50, 100, 150, 150, 100, 50)",1500,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1500}",0.1822133758834451,0.15093365378874746,0.25034669755965633,0.36662290928514596,0.43622059091676535,0.19646277401251233,0.2667340076641057,0.4277040623348728,0.24825173973359116,0.25608250106210717,0.2781572312240949,0.09461767852351778,16,-0.5172101640763456,-0.6987777470710346,-1.3880847737204862,-0.8010303395804926,-0.5511711151920797,-0.8706046342548797,-1.1269888642387615,-0.3482577936920609,-0.25976608788419825,-0.5926568165728314,-0.7154548336283171,0.328225439142963,16
178.88751316070557,84.89478164784843,0.14668519496917726,0.002859552919800317,logistic,"(50, 100, 200, 400, 200, 100, 50)",500,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 500}",0.39078166947967385,0.18339942858781322,-0.0052472386726742926,-0.0036527467056051144,0.43126071581755576,-0.027082845923812826,-0.03568229849185878,-0.00019588458889341354,0.2970895630910707,0.2957498048867613,0.15264201674800304,0.1780767791842336,33,-0.38530088826914644,-0.672058561848067,-1.8613516158519747,-1.269316987147591,-0.5560200682499612,-1.1128085376829646,-1.5917858314569946,-0.6086466618091328,-0.24289021202935276,-0.5610550622918644,-0.8861234426637049,0.5147115569313685,40
162.44409959316255,142.89290861808857,0.16579556465148926,0.02189669916854566,logistic,"(50, 100, 200, 400, 200, 100, 50)",1000,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 1000}",-0.0013162006515945457,-0.004362102116694411,0.26313160101588307,-0.0045366084476441415,-0.0003131331561643247,0.2070033105635981,-0.019850708369394843,-0.002585244455936886,0.31449695047425574,-0.0041209633240846255,0.07475469015322231,0.12472909064609974,41,-0.6332836722424819,-0.82658544893736,-1.3644117908051778,-1.2704348047664262,-0.9779422523421174,-0.8591843295420135,-1.5674535619153902,-0.6101006529016221,-0.2368751014400549,-0.7999531324741423,-0.9146224747366787,0.37607315689314064,43
312.9215001344681,318.5341082320603,0.17109973430633546,0.013427742400902718,logistic,"(50, 100, 200, 400, 200, 100, 50)",1500,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 1500}",-0.0017362828981546397,0.15344483998524405,-0.005160830964211938,0.37431545835544633,-0.0019280886522499152,0.19502499539600926,0.3957260318338416,0.44036165673805494,-0.0636657988396987,-0.002558737290474733,0.1483823243663806,0.18333840752071479,35,-0.6335493537800146,-0.6967110522353555,-1.8611916202592678,-0.7913015930180496,-0.979521091170606,-0.8721624173744132,-0.9287353295946548,-0.34055529991185773,-0.3675489761464706,-0.7987085537282891,-0.8269985287218979,0.40117347196259007,32
248.89075746536255,109.05151864080246,0.02830357551574707,0.0036908577488395378,logistic,"(50, 100, 50)",500,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 500}",-0.023738899039866146,0.19298424612121556,0.1818089347298586,0.3912496963894553,0.39507051588495534,0.15834052053235304,0.24915383205182684,-0.2510873002755598,0.2867684950521914,0.33840738476295074,0.1918957426209381,0.18940119668499236,29,-0.6474649356312794,-0.6641703005455617,-1.5149917381788718,-0.7698849067473015,-0.5914009149685593,-0.9119087698626339,-1.1540086119885307,-0.7613209778977482,-0.24645664990351052,-0.5270710445369139,-0.7788678850260912,0.3336355594231499,29
468.5590520858765,315.539195964365,0.026699924468994142,0.0024111648255040253,logistic,"(50, 100, 50)",1000,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 1000}",-0.3299807372586441,-0.002109138334501104,0.14084399402862835,0.39514871149935793,0.21542875715163445,0.109728740561164,0.05041706749317887,-0.5559362289812411,0.15448365056860136,0.36630110122219106,0.054432591795036976,0.2798822631278523,43,-0.8411479658022413,-0.8247312699759882,-1.5908438824416065,-0.7649538326000037,-0.7670251873362168,-0.9645779425575088,-1.459455916122934,-0.946829922367228,-0.29216758580337404,-0.5048489550945755,-0.8956582460101676,0.3697410363792107,42
298.31724429130554,104.08456007388506,0.03469936847686768,0.00725256139359171,logistic,"(50, 100, 50)",1500,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 1500}",0.20456528040514133,0.28824122030956245,0.1093189107659529,0.3938227550164608,0.39034427374166214,0.20579527370537476,0.22693600100672173,0.1929883653655341,0.3157007547353191,0.3581906647763802,0.26859034998281095,0.09055468178335976,18,-0.5030736743562133,-0.585774243378581,-1.6492168502184978,-0.7666307662740102,-0.5960214600094338,-0.8604931954577495,-1.188156177042798,-0.4910887407453081,-0.23645912771586702,-0.5113102971813704,-0.7388224532379829,0.3887405142802947,20
120.05425024032593,38.333176883515854,0.009995388984680175,0.0039795471092272895,logistic,"(25, 11, 7, 5, 3)",500,"{'activation': 'logistic', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 500}",0.08948306658701544,0.14668455154728532,0.233666001011402,0.37679265848034593,0.29905974776612176,0.19175810216406364,0.3547046581597525,0.358684608074879,0.3007796809041572,0.2971111409164364,0.26487242156114593,0.09162067393125146,20,-0.5758575631309197,-0.7022747389193308,-1.4189713459777016,-0.7881686845400722,-0.6852645099880307,-0.8757019825561663,-0.9917828891565037,-0.39025802692887324,-0.2416150943885117,-0.559970526602376,-0.7229865362188486,0.31252469736087984,18
130.40075726509093,45.9898269077642,0.009398460388183594,0.001274817850901066,logistic,"(25, 11, 7, 5, 3)",1000,"{'activation': 'logistic', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 1000}",0.35622910315629974,0.26703640852780897,0.2292370650088119,0.35211272176181296,0.3690944323188269,0.1247353867337323,0.3574287293583147,0.4130019218855342,0.2805537827877552,0.32314181953923726,0.30725713710781344,0.0799485437480291,2,-0.4071537016685792,-0.6032257071776566,-1.4271721217349282,-0.8193813355504822,-0.6167960725723942,-0.948318763418166,-0.9875961439122665,-0.35720444988592936,-0.24860413939911163,-0.5392326636702022,-0.6954685098989717,0.33709937176638743,1
128.51687562465668,31.142526896195605,0.009201884269714355,0.001471776834123735,logistic,"(25, 11, 7, 5, 3)",1500,"{'activation': 'logistic', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 1500}",0.2102812331559858,0.15348792987002158,0.2872051560408514,0.2648179467394396,0.3997547921827024,0.1994641852934118,0.35178815889341175,0.34106408946471467,0.3019407003332125,0.31553746710951913,0.28253416590832703,0.07248316753936832,15,-0.4994586129539672,-0.6966755894558674,-1.3198363382983973,-0.9297828077616945,-0.5868213972541834,-0.8673527095326059,-0.9962653855903773,-0.4009805963741878,-0.24121390493323266,-0.5452908237612459,-0.7083678165915759,0.30478625941583415,12
571.3180766582489,323.7779485098572,0.09840033054351807,0.010260146822400137,logistic,"(50, 100, 150, 150, 100, 50)",500,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 500}",0.3309564111468756,0.1408053859502827,0.20504948242938592,0.36990784510326846,0.39814168219053525,0.1518909166453989,0.3680828300113884,-0.8371879596663823,0.314899979288661,0.3170847014197715,0.17596312745191853,0.3487500808208702,31,-0.4231374470556672,-0.7071132655066381,-1.4719587117256792,-0.7968758898972542,-0.5883984318513781,-0.9188966913322213,-0.9712213864300009,-1.1179793238466322,-0.2367358351138707,-0.5440581884729032,-0.7776375171232244,0.3419506958511281,28
510.9900449514389,264.1197236604974,0.10179939270019531,0.013709581695646011,logistic,"(50, 100, 150, 150, 100, 50)",1000,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1000}",-0.20391653649197505,0.1757988037851007,0.25734079968246715,0.38512013051332716,0.37324977146262006,0.14193992677217604,0.25880486882417275,0.45382588770148213,0.2725852903537651,0.34865053248724454,0.24633994750903807,0.1756289963224817,23,-0.7614185057696579,-0.6783138415440194,-1.3751342449481643,-0.777636952577842,-0.6127336629260219,-0.9296782427263144,-1.1391755076519392,-0.332361945633975,-0.25135764641112507,-0.518910635176155,-0.7376721185365214,0.327774019115329,19
348.92665514945986,223.99011199789663,0.08465514183044434,0.009113434217125566,logistic,"(50, 100, 150, 150, 100, 50)",1500,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1500}",-0.324192448636496,0.1673949056015136,0.24997493204244403,0.38843353040303774,0.43544682905756815,0.2263335253130152,0.34590540192107644,-0.0467987984709779,0.2732259927458627,0.30921390286559813,0.20249377728426424,0.21665634886786067,28,-0.8374871554885283,-0.68523021158453,-1.3887731480025134,-0.7734465044581834,-0.5519275727355014,-0.8382407142399311,-1.0053068543999766,-0.6370058146530458,-0.2511362521456641,-0.5503286182203716,-0.7518882845928245,0.2888072766401651,25
124.30610191822052,65.74397974889406,0.07299964427947998,0.004047932239926602,identity,"(50, 100, 200, 400, 200, 100, 50)",500,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 500}",0.34521014809930795,0.2025966695602075,0.1083077926558953,0.08747802295543539,0.38087770907727736,0.1768309420073072,0.39603874927012406,0.42678645642075497,0.27293587545871545,0.3281343773537817,0.2725196742858807,0.11594190525152609,17,-0.41412265345246696,-0.6562593197081227,-1.651089072549054,-1.1540641426131826,-0.6052763155771308,-0.8918750413622051,-0.9282547003659338,-0.3488161820888635,-0.25123650197222586,-0.5352552422153389,-0.7436249171904524,0.40312539517894513,23
86.53091220855713,32.51979774106674,0.07370054721832275,0.0022382700251498393,identity,"(50, 100, 200, 400, 200, 100, 50)",1000,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 1000}",0.33193096811976475,0.18490237439690682,0.2065659764755362,0.26784783872780904,0.0646642067066191,0.18269778656455515,0.40275963083224775,0.32976588376798055,0.2730762081719358,0.30004779229989065,0.2544258666063246,0.09196406870228516,22,-0.42252108729019133,-0.6708216442725035,-1.4691507172993938,-0.9259509113386701,-0.9144180577770447,-0.8855185193557528,-0.9179250808860341,-0.40785586479680946,-0.2511880101008878,-0.5576309842972319,-0.7422980877414519,0.33727350644242743,22
